id	degree_id	name	surname	date_of_birth	fiscal_code	enrolment_date	registration_number	email	Date
1227	26	Rodolfo	Rossetti	1990-05-21	NTZRPT68F75Y770Y	2019-09-25	621259	timothy.lombardi@martino.org	2025-07-17
3425	37	Fortunata	Pellegrino	1990-05-19	CKCMFR19L14C052T	2020-11-22	623457	cconte@palumbo.com	2025-07-17
2715	6	Amos	Barone	1990-05-14	VFRUII42C24D790X	2019-06-21	622747	ybianco@deangelis.net	2025-07-17
410	32	Pietro	Ruggiero	1990-05-11	IIXLFZ21V02C420U	2020-04-08	620442	gerlando21@libero.it	2025-07-17
2995	11	Iacopo	Lombardo	1990-05-09	RSTKOE73M68A197B	2019-04-09	623027	ursula35@gmail.com	2025-07-17
1496	65	Davis	Ferrara	1990-05-09	BNLTXY41D25N024I	2020-02-18	621528	rizzo.vitalba@ferretti.it	2025-07-17
2104	5	Samira	Rizzo	1990-05-07	DABXHS46S97J083E	2019-07-06	622136	fbarbieri@yahoo.com	2025-07-17
1771	55	Danthon	Longo	1990-05-03	DLBXXT54A73H875F	2020-06-21	621803	brigitta.lombardi@damico.it	2025-07-17
1162	29	Tancredi	Guerra	1990-05-02	DINOMU36K82R031K	2019-09-26	621194	jferrara@fontana.com	2025-07-17
3643	1	Fortunata	Bianchi	1990-05-02	TXNPCJ26N37B979H	2019-06-23	623675	amato.evangelista@yahoo.com	2025-07-17
4247	27	Deborah	Fontana	1990-04-30	CLYUSL87Y54W949D	2018-11-20	624279	giovanna.rossi@hotmail.com	2025-07-17
2971	41	Lauro	Galli	1990-04-29	RDDTNI28V51W148P	2019-01-03	623003	vania94@caputo.it	2025-07-17
527	43	Elda	Mariani	1990-04-29	ZHGJNM05Z55G492M	2021-05-21	620559	antonio25@yahoo.it	2025-07-17
528	69	Maika	Barbieri	1990-04-29	VBMCXI81Q82M718M	2020-05-11	620560	ygiordano@yahoo.com	2025-07-17
2540	21	Iacopo	Vitale	1990-04-29	TMCLVH66D40C160W	2018-10-24	622572	dmessina@email.it	2025-07-17
3397	49	Cassiopea	Ferraro	1990-04-28	GHGGGQ43I13A372U	2019-04-18	623429	wvilla@gallo.it	2025-07-17
3511	72	Rita	Ricci	1990-04-26	LXWBCL31I32A916N	2019-04-27	623543	sabino.martinelli@cattaneo.net	2025-07-17
3987	53	Vera	Rinaldi	1990-04-26	BPFBWC81E38V431C	2019-12-23	624019	luna.conti@yahoo.it	2025-07-17
1599	52	Selvaggia	Ferri	1990-04-26	LJMVWF38G03A881Q	2018-11-14	621631	romano.cassiopea@yahoo.com	2025-07-17
624	4	Cira	De rosa	1990-04-26	FDATYC59R80F558X	2019-01-31	620656	colombo.morgana@pellegrino.com	2025-07-17
2559	69	Pablo	Giuliani	1990-04-26	QJYPMD26I25W659P	2019-04-30	622591	mariagiulia21@gmail.com	2025-07-17
4302	73	Guendalina	Palmieri	1990-04-24	PSPNTP35I63W553G	2020-12-03	624334	caruso.cassiopea@yahoo.it	2025-07-17
2472	61	Donatella	Martini	1990-04-22	IOUQGQ33V53M152G	2021-01-17	622504	miriam08@testa.org	2025-07-17
321	44	Amedeo	Valentini	1990-04-20	RLYGWZ26T24Y855N	2020-04-18	620353	dimitri.mariani@neri.com	2025-07-17
1885	58	Giacinta	Galli	1990-04-17	BKZMZQ49P70W077O	2018-08-03	621917	flaviana98@yahoo.com	2025-07-17
487	36	Cira	Costantini	1990-04-12	GTINRS89N80F500K	2020-11-03	620519	rizzo.enrica@piras.it	2025-07-17
4142	50	Danuta	Greco	1990-04-06	PZHHWL43K24B321N	2018-11-24	624174	ferri.marcella@hotmail.com	2025-07-17
1921	66	Ortensia	Sartori	1990-04-05	AVHKSX27U40G212X	2019-03-14	621953	qmontanari@rossetti.it	2025-07-17
3026	62	Mauro	Basile	1990-04-05	LEKHVY04S26L005I	2019-11-13	623058	clodovea77@libero.it	2025-07-17
2700	40	Dindo	Montanari	1990-04-04	DDGVGI33Y33B886J	2019-09-24	622732	sarita.villa@yahoo.com	2025-07-17
2949	40	Ivano	Farina	1990-04-01	ZXFTQI13B40Y292U	2020-03-10	622981	bianchi.piersilvio@yahoo.com	2025-07-17
334	59	Tolomeo	Morelli	1990-03-30	WCLRKV39N67J467D	2019-12-24	620366	amedeo15@bruno.it	2025-07-17
2262	21	Germano	Pagano	1990-03-27	CUWNGY34P24N905J	2018-07-22	622294	rosalba.costa@montanari.it	2025-07-17
430	4	Harry	Russo	1990-03-23	BOTXVQ95I30B140O	2020-02-06	620462	giulietta.parisi@gmail.com	2025-07-17
3835	37	Ileana	Ricci	1990-03-17	OPCAIF74A88N272E	2020-07-21	623867	timoteo67@basile.com	2025-07-17
3687	24	Bibiana	Galli	1990-03-14	VYIICS84C64W295T	2018-08-10	623719	cattaneo.ausonio@yahoo.it	2025-07-17
4831	74	Giancarlo	Serra	1990-03-14	ZSCFTQ24N82P616K	2021-04-18	624863	benedetti.clea@coppola.it	2025-07-17
3327	10	Pietro	Negri	1990-03-12	JEWANF64V23M026T	2019-02-11	623359	ione27@ferrari.com	2025-07-17
857	56	Prisca	De luca	1990-03-12	EEGCVW93W78P140E	2019-09-26	620889	enrica.pagano@gallo.it	2025-07-17
3510	15	Giuliano	Marini	1990-03-10	DXLJVI11K08G312E	2019-04-21	623542	ugreco@hotmail.com	2025-07-17
4518	49	Violante	Ferrara	1990-03-10	YBWMQC69S08Y335D	2019-06-26	624550	aaron21@vitali.it	2025-07-17
877	25	Samira	Giuliani	1990-03-08	GWKCVN98H21T451U	2019-02-27	620909	danuta16@email.it	2025-07-17
3770	8	Caligola	Guerra	1990-03-07	BSVEVY06Q04K151O	2021-03-20	623802	nsanna@email.it	2025-07-17
4628	16	Danny	Bianco	1990-03-05	OIHSKK93C84J608D	2018-12-14	624660	unegri@hotmail.com	2025-07-17
1997	2	Rufo	Greco	1990-03-03	VEUMII60C51P635H	2020-03-30	622029	lmancini@email.it	2025-07-17
3332	8	Silverio	Palumbo	1990-03-02	KOLWGI28O59O130N	2020-08-24	623364	naomi06@hotmail.com	2025-07-17
2616	71	Silverio	Messina	1990-02-27	UPCSWC90T52D603B	2019-10-05	622648	demis.pellegrino@libero.it	2025-07-17
695	37	Boris	Martinelli	1990-02-25	LMGYIC37W94J261P	2020-04-27	620727	damiana08@bianco.org	2025-07-17
3841	24	Ausonio	Sala	1990-02-23	DPCTHN72Q38Q077G	2019-10-18	623873	arcibaldo.esposito@hotmail.com	2025-07-17
4938	62	Grazia	Villa	1990-02-21	QHLXFI59S74T192Y	2020-10-21	624970	testa.felicia@libero.it	2025-07-17
1130	68	Mirko	Coppola	1990-02-10	SZVBTX90Y83R295A	2018-08-10	621162	grazia.negri@yahoo.com	2025-07-17
912	36	Flaviana	Costa	1990-02-06	ALEXFQ09O80M836R	2020-08-15	620944	michele.lombardi@yahoo.com	2025-07-17
1657	53	Nazzareno	Fabbri	1990-02-06	FXTQCL20K66N186J	2021-06-01	621689	barbieri.assia@martinelli.com	2025-07-17
4782	74	Giulietta	Milani	1990-02-04	QOITEH95X38H201C	2021-03-21	624814	fiore.piccarda@email.it	2025-07-17
3379	6	Graziano	Riva	1990-01-31	HSICLH34C60O191H	2020-03-22	623411	carmela58@coppola.com	2025-07-17
3871	40	Gaetano	Barone	1990-01-31	ZRRAGH96T10Z527L	2019-12-09	623903	tbianco@yahoo.it	2025-07-17
4900	16	Bacchisio	Morelli	1990-01-30	ZHVQNB48D88S637F	2021-05-29	624932	isira.lombardi@yahoo.it	2025-07-17
55	4	Lauro	Vitale	1990-01-30	BWOQAH56L35A201P	2018-10-22	620087	baldassarre.mancini@dangelo.com	2025-07-17
4240	17	Carlo	Monti	1990-01-29	NUPISH63Z12B561H	2019-05-05	624272	albino03@giuliani.it	2025-07-17
2901	36	Olimpia	Piras	1990-01-28	LDVXVR15M88N131L	2018-08-05	622933	miriana11@email.it	2025-07-17
4246	20	Isira	Russo	1990-01-27	LUSCMA34Q51X051C	2019-04-28	624278	yorlando@libero.it	2025-07-17
1564	75	Laura	Cattaneo	1990-01-26	MIMNRN14B99E364M	2019-07-19	621596	galli.ingrid@lombardi.com	2025-07-17
3869	31	Cleopatra	Parisi	1990-01-14	GQYAQJ97I01U403H	2018-08-10	623901	mdamico@yahoo.com	2025-07-17
519	63	Damiana	Farina	1990-01-12	EYKYWC35O38O744L	2020-07-17	620551	yserra@russo.it	2025-07-17
2061	35	Violante	Santoro	1990-01-10	WOLHYL73W56R867R	2019-03-27	622093	valentini.michele@email.it	2025-07-17
3286	25	Leone	Marini	1990-01-09	CHTWFJ25G97H875X	2019-07-24	623318	caligola.messina@silvestri.it	2025-07-17
1343	8	Cosetta	Martino	1990-01-06	CTSGZY69B86N969L	2018-08-04	621375	basile.zelida@testa.it	2025-07-17
306	3	Maika	Bianco	1990-01-04	GVOZOR19K65V944K	2019-11-21	620338	nmancini@yahoo.com	2025-07-17
4936	75	Terzo	Martino	1990-01-04	AVYRVM94Z77Y195K	2020-07-31	624968	max62@pagano.net	2025-07-17
2511	34	Folco	Sala	1990-01-03	JOEICD35H21X349Q	2020-01-08	622543	ugallo@yahoo.com	2025-07-17
3268	2	Folco	Guerra	1989-12-29	VQISSQ25N27J285N	2021-03-02	623300	barbieri.elio@leone.com	2025-07-17
2884	67	Gilda	Bianchi	1989-12-29	SFTKFY32R81G206B	2019-11-30	622916	sanna.eriberto@pellegrino.it	2025-07-17
843	18	Zelida	Conte	1989-12-25	IRRFXE79O38A081N	2021-05-04	620875	bruno.clea@vitali.com	2025-07-17
3798	61	Guido	Ferrara	1989-12-25	TQUWLP40H77A143K	2020-06-12	623830	benedetti.alessandro@villa.it	2025-07-17
1848	34	Mirco	Fiore	1989-12-20	BSNYVA79M45I895K	2020-10-24	621880	grazia57@hotmail.com	2025-07-17
3240	66	Ivano	Ricci	1989-12-17	PHGUFO93J25X320D	2019-01-01	623272	bdamico@yahoo.it	2025-07-17
4883	13	Ludovico	Mancini	1989-12-16	JTOSCU41O06F080S	2021-01-11	624915	alessandro88@gmail.com	2025-07-17
2257	49	Luigi	Martinelli	1989-12-11	MJUQZJ99J59S013X	2021-03-16	622289	jari17@orlando.com	2025-07-17
4417	73	Kris	De luca	1989-12-08	MYVBUF80B21V662W	2021-05-09	624449	ldeangelis@donati.com	2025-07-17
4677	61	Giacinta	Carbone	1989-12-01	TQPTIC40I88C639M	2021-01-22	624709	eustachio.ferrari@yahoo.it	2025-07-17
1953	7	Oreste	Moretti	1989-11-28	ZLGNZK52A76V746A	2018-11-16	621985	quarto28@lombardi.it	2025-07-17
1137	18	Maristella	Santoro	1989-11-22	WRKARW08O98L145Y	2020-10-27	621169	terzo83@gmail.com	2025-07-17
2697	46	Ivonne	Gatti	1989-11-16	XTNYFR49S57E714B	2019-06-04	622729	igentile@hotmail.com	2025-07-17
1659	19	Tommaso	Battaglia	1989-11-14	ASUPHD34N22O024Q	2019-01-19	621691	riva.silvano@libero.it	2025-07-17
461	33	Sabino	Rossetti	1989-11-06	ZSHTLS08C08N717U	2019-06-09	620493	loredana.messina@gmail.com	2025-07-17
2141	36	Cira	Colombo	1989-11-05	BGSKST52T55U956V	2020-07-21	622173	quarto.russo@conti.com	2025-07-17
1345	74	Grazia	Coppola	1989-11-01	HLFWBY77W40Z006G	2020-05-22	621377	testa.caligola@benedetti.it	2025-07-17
1532	69	Gianleonardo	Caputo	1989-11-01	KERZMK26Y85M686T	2019-12-13	621564	sandro11@yahoo.it	2025-07-17
1504	25	Kristel	Coppola	1989-10-31	TPAZHU09T80T668B	2019-07-09	621536	hector.testa@libero.it	2025-07-17
3772	60	Eustachio	Valentini	1989-10-31	WABIMQ28H48Y596N	2019-01-27	623804	uorlando@amato.it	2025-07-17
2685	57	Maruska	Palumbo	1989-10-29	NCQLIM75H89T555U	2020-12-02	622717	samuel33@hotmail.com	2025-07-17
1142	46	Maggiore	Costa	1989-10-21	OPATGG01B62Y662P	2019-09-11	621174	pferri@hotmail.com	2025-07-17
2766	9	Boris	Pellegrini	1989-10-21	EEEFYU75H94R410H	2021-03-04	622798	ysanna@gmail.com	2025-07-17
199	34	Antonino	Benedetti	1989-10-19	GCIUGI53Q44B662Y	2018-08-22	620231	fernando42@gmail.com	2025-07-17
1226	26	Irene	Coppola	1989-10-19	LINOIM76T33H737R	2019-09-27	621258	gavino82@bruno.org	2025-07-17
3733	46	Soriana	Bianco	1989-10-19	TXZDXG96X86F211L	2018-12-16	623765	grassi.gerlando@gmail.com	2025-07-17
4388	52	Albino	Messina	1989-10-15	BFJPUW45C48Y415R	2019-05-30	624420	vricci@yahoo.it	2025-07-17
1467	64	Enrica	Sala	1989-10-15	WOFRZM99B85F768V	2018-09-10	621499	zgiuliani@guerra.it	2025-07-17
4399	29	Deborah	Sartori	1989-10-10	JKKTJP89U30T230A	2019-06-04	624431	mazza.nestore@email.it	2025-07-17
4990	6	Diana	Giordano	1989-10-10	DBYYRL43W79J432K	2019-08-10	625022	pellegrini.luna@derosa.com	2025-07-17
2702	35	Lisa	Conte	1989-10-09	MIBTPD53Y68Y273X	2020-06-15	622734	gilda22@valentini.org	2025-07-17
683	28	Rocco	Coppola	1989-10-03	RQGYRR43F74M356E	2020-06-26	620715	zmoretti@gmail.com	2025-07-17
1631	10	Maruska	Leone	1989-10-02	ADXGDD71X54L292R	2019-11-12	621663	riva.jarno@email.it	2025-07-17
4057	22	Mercedes	Bianco	1989-09-29	FFUAKE82H81H476X	2019-08-13	624089	desantis.thea@yahoo.com	2025-07-17
4120	16	Filomena	Pagano	1989-09-25	BZMGUS76L81C678P	2019-05-14	624152	xmancini@derosa.com	2025-07-17
4393	36	Gioacchino	Pellegrino	1989-09-23	WLEEDD50J91B753Y	2020-10-13	624425	shaira.negri@libero.it	2025-07-17
1157	5	Eufemia	Russo	1989-09-21	WVRRQB41L53K492P	2021-02-04	621189	benedetti.demis@ferrara.it	2025-07-17
1696	59	Maruska	Parisi	1989-09-18	SWAHGY44X03B319J	2019-01-12	621728	cristyn.cattaneo@email.it	2025-07-17
152	37	Maruska	Bernardi	1989-09-17	LQOCCZ68R12K601H	2018-09-21	620184	ferraro.carlo@galli.net	2025-07-17
3290	55	Giobbe	Giuliani	1989-09-16	CHNJZA00N71R239X	2020-02-28	623322	lombardo.trevis@gmail.com	2025-07-17
4790	66	Genziana	Negri	1989-09-15	CBQJAX53G28J800L	2021-04-26	624822	mancini.anselmo@yahoo.it	2025-07-17
4769	2	Claudia	Carbone	1989-09-14	VNKGTK55M76V058P	2020-03-05	624801	noel28@ferraro.it	2025-07-17
1033	70	Graziano	Fabbri	1989-09-12	QTRVNK74O74W293Z	2020-12-16	621065	zaccaria.ferrari@coppola.com	2025-07-17
2498	14	Orfeo	Sartori	1989-09-10	JXTKKF08X67E892G	2020-09-10	622530	sanna.bacchisio@yahoo.com	2025-07-17
1281	67	Mirko	Pagano	1989-09-08	DEDOGB07C28U561W	2020-04-20	621313	carbone.demi@mazza.com	2025-07-17
3137	5	Zelida	Palumbo	1989-09-07	FUAFCG54G91L082M	2018-12-09	623169	neri.penelope@carbone.com	2025-07-17
2531	47	Gianriccardo	Neri	1989-09-06	LGHZTQ82Q52V542G	2019-12-15	622563	walter31@yahoo.it	2025-07-17
1581	2	Bettino	Lombardo	1989-09-05	FJMVUC93J16Q659T	2021-04-17	621613	palumbo.cleopatra@libero.it	2025-07-17
3848	75	Priamo	Vitale	1989-09-05	CGRHDW44H68O105R	2020-11-24	623880	leone.alighiero@colombo.it	2025-07-17
3947	2	Doriana	Rinaldi	1989-09-01	MBXDMM87P68O608E	2018-07-11	623979	mauro.gentile@ruggiero.com	2025-07-17
2961	49	Xavier	Martini	1989-08-27	GDWTME53J00K273C	2018-09-26	622993	carbone.helga@moretti.com	2025-07-17
1960	75	Costantino	Moretti	1989-08-26	XJYPHM34K60E699D	2020-07-21	621992	dangelo.mauro@sartori.it	2025-07-17
3624	30	Sibilla	Grassi	1989-08-25	KSJVUV15T73J565X	2019-10-05	623656	odone94@caputo.it	2025-07-17
816	53	Matteo	Conti	1989-08-19	ETMOJA50B66H200W	2019-12-11	620848	guerra.matilde@greco.it	2025-07-17
3655	58	Ivano	Colombo	1989-08-17	DFRWNW81D89M981L	2019-08-30	623687	qmessina@coppola.it	2025-07-17
2502	65	Mirco	Vitale	1989-08-15	JIOTAT98P55N521T	2021-01-10	622534	audenico.guerra@marchetti.com	2025-07-17
2756	40	Fiorenzo	Morelli	1989-08-10	GPCKVQ51L57W174U	2019-09-03	622788	nicoletta.basile@libero.it	2025-07-17
2214	59	Sesto	Farina	1989-08-10	XFIYEZ27B96O463W	2021-04-08	622246	bianchi.emilia@sanna.com	2025-07-17
3838	40	Evangelista	Lombardi	1989-08-10	VKPOTB27Z78M450T	2021-04-02	623870	guendalina.palumbo@colombo.it	2025-07-17
4992	37	Ulrico	Lombardi	1989-08-06	YKKJGY65C36V069Y	2019-06-20	625024	efarina@rossi.it	2025-07-17
4494	45	Raniero	Fiore	1989-08-05	WFROFJ22P92N468K	2019-07-16	624526	tbasile@yahoo.it	2025-07-17
2647	56	Donatella	Pellegrini	1989-08-04	RRUVYQ41O53S334E	2020-03-09	622679	tancredi.grassi@hotmail.com	2025-07-17
3465	68	Moreno	Marini	1989-08-03	UGPZDV68J32J581Z	2019-02-26	623497	renato22@russo.it	2025-07-17
1858	48	Karim	Basile	1989-08-02	BHYMYY33O98G898M	2020-11-27	621890	romano.jacopo@yahoo.it	2025-07-17
3031	73	Jacopo	Vitale	1989-07-24	DZCTSV62I54Q713Y	2019-03-03	623063	damico.marina@gmail.com	2025-07-17
1619	8	Nunzia	Mazza	1989-07-17	OGVNTQ29U39Y093T	2020-08-15	621651	nvilla@fiore.it	2025-07-17
1834	6	Giacinta	Bianchi	1989-07-17	FQWGBG98N00K975L	2019-08-18	621866	pellegrini.assia@yahoo.com	2025-07-17
3998	42	Ileana	Pellegrino	1989-07-14	YQTYQA55C47C010I	2018-12-08	624030	edvige14@deangelis.com	2025-07-17
989	68	Gianmaria	Marchetti	1989-07-13	AZANEZ91I71G433I	2019-01-03	621021	ipellegrini@martino.com	2025-07-17
2641	20	Costanzo	Longo	1989-07-05	PTGRIY53H30E304H	2019-10-13	622673	pellegrino.cira@marchetti.org	2025-07-17
2527	4	Nathan	Rizzo	1989-07-04	QVLWMQ20B53I048M	2019-07-29	622559	flaviana71@libero.it	2025-07-17
4124	41	Romeo	Mariani	1989-07-03	BFKCYL99N62H032C	2019-10-11	624156	fvalentini@neri.com	2025-07-17
1177	57	Ilario	Gentile	1989-07-02	ZIWWYW21C23N000D	2019-09-10	621209	enzo.bianco@rizzo.org	2025-07-17
110	2	Michele	Grassi	1989-06-25	NNMHSP17I40R915R	2021-01-13	620142	marchetti.kayla@benedetti.it	2025-07-17
2970	69	Patrizio	Lombardo	1989-06-25	GHVUUJ43W36X942W	2020-08-05	623002	elsa.caputo@gmail.com	2025-07-17
4775	53	Eufemia	Fiore	1989-06-21	FEBFEX79N11I792T	2018-12-05	624807	radames.amato@email.it	2025-07-17
1407	72	Umberto	Neri	1989-06-16	USWVPG91Q67E931V	2021-02-04	621439	xromano@libero.it	2025-07-17
2110	45	Walter	Marino	1989-06-16	OSPHHT76O79Z212I	2020-04-02	622142	colombo.doriana@vitali.com	2025-07-17
3980	13	Aaron	Lombardo	1989-06-14	RPCUSG09A12A159B	2020-10-13	624012	mirko63@esposito.com	2025-07-17
4719	1	Mietta	Negri	1989-06-13	REAZTN24V09X517L	2019-03-20	624751	serra.violante@basile.it	2025-07-17
1566	74	Omar	Marchetti	1989-06-12	RYCHVW10H56J678K	2018-11-19	621598	bianco.irene@libero.it	2025-07-17
468	41	Elda	Bruno	1989-06-12	MALQZB25X42H273V	2019-02-20	620500	maria.martino@gallo.it	2025-07-17
2858	9	Artes	Gentile	1989-06-10	HWHQVU13M99R877Y	2021-03-11	622890	odone.basile@serra.com	2025-07-17
2254	47	Cesidia	Guerra	1989-06-08	UFDNGY21A46O040N	2020-02-24	622286	loretta87@yahoo.it	2025-07-17
3489	75	Eusebio	Ferri	1989-06-07	WBFQHA38B23K204P	2020-12-02	623521	fontana.nazzareno@libero.it	2025-07-17
4895	51	Osvaldo	Sorrentino	1989-06-06	IKNMYX76J38Z065V	2018-09-22	624927	damico.antonio@yahoo.it	2025-07-17
4035	24	Ubaldo	Sorrentino	1989-06-05	YFDYBB97X26Z632R	2021-04-30	624067	avitali@libero.it	2025-07-17
4633	27	Filomena	Coppola	1989-06-03	TUWDNB09K54E086E	2018-08-17	624665	nicoletta40@yahoo.it	2025-07-17
3133	32	Pericle	Gatti	1989-05-27	VMPVAC24T82B334Z	2021-02-22	623165	hector38@libero.it	2025-07-17
2314	64	Yago	Mazza	1989-05-24	INOBBN71B92F269D	2018-06-14	622346	fpalmieri@gmail.com	2025-07-17
2946	43	Nazzareno	Marino	1989-05-23	VKUOWY05H65A354O	2019-04-17	622978	piccarda06@gmail.com	2025-07-17
2333	41	Gilda	Serra	1989-05-23	ESFAWO91F25J010A	2019-12-13	622365	piccarda.derosa@caruso.it	2025-07-17
1816	17	Kristel	Cattaneo	1989-05-22	BARRGI67F36A278E	2020-03-19	621848	matteo17@leone.com	2025-07-17
435	11	Mirko	Farina	1989-05-21	KZYMJB86A39O512U	2019-12-15	620467	lsala@rizzi.net	2025-07-17
3956	64	Enzo	Conti	1989-05-20	TVMILU64O51S210V	2020-08-10	623988	derosa.loretta@yahoo.com	2025-07-17
3119	23	Cira	Riva	1989-05-18	BTQUZL15M24B872R	2018-12-11	623151	ibianco@gmail.com	2025-07-17
1949	67	Antimo	Valentini	1989-05-16	UHCOPW79P29O726T	2019-05-11	621981	lino.fiore@yahoo.com	2025-07-17
425	27	Luce	De rosa	1989-05-08	KWWZFM87Q41L465M	2018-08-20	620457	quasimodo69@yahoo.it	2025-07-17
626	9	Deborah	Greco	1989-05-07	WOPCAU08M19D230L	2021-01-09	620658	thea.bellini@serra.it	2025-07-17
2843	54	Nazzareno	Giordano	1989-05-05	NKEIJH58T66U728O	2019-06-20	622875	nmartinelli@carbone.com	2025-07-17
610	69	Sasha	Pellegrini	1989-05-05	XFLESS50X87S754W	2019-05-31	620642	idonati@hotmail.com	2025-07-17
3436	25	Giancarlo	Basile	1989-05-05	EFXYCD75Y40Q540Y	2019-06-13	623468	walter.martino@hotmail.com	2025-07-17
4373	21	Diana	De Santis	1989-05-04	GHLJSY82C24A973O	2020-02-10	624405	pricci@yahoo.it	2025-07-17
3083	8	Loredana	Ferretti	1989-05-04	CBLZKH92O56M263O	2021-03-12	623115	enrica.vitale@hotmail.com	2025-07-17
98	21	Donatella	Silvestri	1989-04-30	RQTRJC26T18K273H	2020-01-04	620130	bvitali@hotmail.com	2025-07-17
3299	58	Primo	Benedetti	1989-04-26	NQKBVI78G59G552J	2019-07-07	623331	grazia.conte@serra.com	2025-07-17
4250	38	Lucia	Costa	1989-04-22	IWTNOA13T86O450A	2019-10-14	624282	omar.damico@gmail.com	2025-07-17
3399	34	Naomi	Guerra	1989-04-20	VXFZEQ54H74Q415R	2018-06-27	623431	rparisi@gmail.com	2025-07-17
2899	31	Lorenzo	De luca	1989-04-20	EKICMY95D02V136G	2019-03-13	622931	kociss.pellegrino@hotmail.com	2025-07-17
1628	71	Tancredi	Mazza	1989-04-16	YEEBJK23W70I084E	2018-10-13	621660	sarita.gatti@lombardi.org	2025-07-17
2010	55	Terzo	Valentini	1989-04-13	ETHXVR58L06V982W	2019-10-11	622042	guendalina50@dangelo.com	2025-07-17
632	75	Fiorentino	Orlando	1989-04-11	NBSAUK95G70F162I	2018-06-10	620664	tderosa@silvestri.org	2025-07-17
3920	48	Damiana	Marchetti	1989-04-08	UNODMM20I45B527Y	2020-01-31	623952	kcosta@carbone.com	2025-07-17
988	63	Lazzaro	Ricci	1989-04-07	VDBUZF91J62H424J	2019-11-03	621020	kpagano@hotmail.com	2025-07-17
3827	43	Tancredi	Longo	1989-04-03	KZFSLF29A23Q803K	2019-01-16	623859	parisi.michael@morelli.com	2025-07-17
2105	71	Egisto	Pellegrini	1989-04-01	VCUKJX96B76N202S	2019-09-20	622137	costantini.moreno@mancini.it	2025-07-17
3790	17	Irene	Farina	1989-03-31	PVHWDS75R57J844P	2019-11-10	623822	penelope.cattaneo@hotmail.com	2025-07-17
257	41	Mariagiulia	Moretti	1989-03-30	KTLMSU95V71K463Q	2021-04-30	620289	pablo.riva@barbieri.com	2025-07-17
2709	8	Karim	De rosa	1989-03-30	UAJLIK94O11P553V	2019-05-24	622741	tolomeo.mariani@gatti.com	2025-07-17
4575	31	Laura	Coppola	1989-03-29	NHVCYX26A18H914V	2019-06-10	624607	erminio21@hotmail.com	2025-07-17
2551	24	Gabriele	Marino	1989-03-27	IDOVNU68E28V982L	2021-03-15	622583	orfeo.carbone@hotmail.com	2025-07-17
4904	65	Laerte	Palmieri	1989-03-24	RZVREY34B98X557O	2019-12-09	624936	fvilla@yahoo.it	2025-07-17
489	10	Bernardo	Conte	1989-03-21	QOLLRX20R32Y999W	2018-11-08	620521	thea.conte@greco.it	2025-07-17
576	7	Enrico	Mariani	1989-03-15	FBXNOM38A53Y993I	2019-12-03	620608	soriana.rizzo@russo.net	2025-07-17
4803	62	Sirio	Marini	1989-03-14	AWZILS27C31Y431M	2018-06-14	624835	battaglia.bibiana@yahoo.com	2025-07-17
2879	50	Antonino	De rosa	1989-03-13	GEJCEM85A30N709M	2020-11-11	622911	nadir.grassi@carbone.it	2025-07-17
860	71	Clodovea	Ferrari	1989-03-12	UOQHHN46B73T390Z	2019-03-26	620892	fiore.marieva@palmieri.com	2025-07-17
341	41	Mariagiulia	Ricci	1989-03-11	RZGPGE55Z19F808O	2018-06-29	620373	gmartini@gmail.com	2025-07-17
287	53	Donatella	Gatti	1989-03-09	LUXDAL85B00X852V	2019-01-10	620319	bellini.vera@hotmail.com	2025-07-17
1866	28	Marina	Costa	1989-03-07	ZVHXDR30Z86I768H	2019-06-01	621898	yago91@libero.it	2025-07-17
2371	43	Luigi	D'amico	1989-03-06	FLBRXX31I76Z994U	2021-03-07	622403	aroldo.martino@caputo.com	2025-07-17
2859	23	Caio	Fabbri	1989-03-02	JLHKXQ46C48Z659L	2020-04-08	622891	artes93@libero.it	2025-07-17
869	10	Dante	Bruno	1989-03-02	YMFYSE10L22T482C	2019-07-03	620901	rizzi.gilda@silvestri.it	2025-07-17
3886	48	Danuta	Montanari	1989-02-27	RYJTSV82B18M036C	2018-12-22	623918	fernando.messina@email.it	2025-07-17
4193	35	Sandro	Lombardi	1989-02-26	UIIHPY21G56V694Q	2018-12-16	624225	concetta.rizzo@yahoo.it	2025-07-17
4282	1	Kai	Messina	1989-02-26	UHLRNA82R41U347N	2019-08-31	624314	ricci.sabino@rinaldi.it	2025-07-17
3393	35	Modesto	Monti	1989-02-24	TSQYFC46B19D058V	2018-08-20	623425	vpagano@hotmail.com	2025-07-17
1071	68	Ileana	Marino	1989-02-24	RWKWER67E92J033I	2019-10-26	621103	sala.marvin@gmail.com	2025-07-17
2086	2	Bettino	Rossetti	1989-02-21	LGGWHX24H45R405H	2018-11-08	622118	miriam64@hotmail.com	2025-07-17
2416	19	Cleopatra	Sartori	1989-02-13	HWXANE42Z39T831E	2019-03-22	622448	alessio.benedetti@yahoo.com	2025-07-17
3265	62	Odino	Mariani	1989-02-10	IJDZTF18E32B453W	2021-04-05	623297	dangelo.alessandro@deluca.com	2025-07-17
3050	67	Priamo	Russo	1989-02-10	XCGTJR06A18N024N	2021-02-21	623082	wcostantini@neri.com	2025-07-17
3455	71	Lidia	Gatti	1989-02-09	JIUREG79N20P997G	2020-01-10	623487	rosaria81@bellini.it	2025-07-17
