id	degree_id	name	surname	date_of_birth	fiscal_code	enrolment_date	registration_number	email	degree_name	department_name
4057	22	Mercedes	Bianco	1989-09-29	FFUAKE82H81H476X	2019-08-13	624089	desantis.thea@yahoo.com	Corso di Laurea in Ingegneria Elettronica	Dipartimento di Ingegneria dell'informazione
4375	3	Neri	Bianco	1994-03-05	BXMANE13D05H357F	2018-06-11	624407	ettore20@benedetti.it	Corso di Laurea in Biotecnologie	Dipartimento di Biologia
2	44	Nico	Bianco	1983-12-15	QJGUPY60I48P579X	2018-11-15	620034	mercedes.conte@yahoo.com	Corso di Laurea Magistrale in Odontoiatria e Protesi Dentaria	Dipartimento di Neuroscienze
1461	37	Nicoletta	Bianco	2000-12-24	YEEGTE02L94Z918D	2020-08-10	621493	ivonne.ruggiero@gmail.com	Corso di Laurea Magistrale in Scienze e Tecniche dell'Attività Motoria Preventiva e Adattata	Dipartimento di Medicina
4820	46	Noel	Bianco	1973-10-23	QDGUNK20H64I502P	2020-03-21	624852	bibiana.cattaneo@hotmail.com	Corso di Laurea in Chimica Industriale	Dipartimento di Scienze chimiche
4149	72	Odino	Bianco	1995-05-02	WUUMKR79W27X365D	2020-05-02	624181	deangelis.furio@yahoo.com	Corso di Laurea Magistrale in Lingue e Letterature Europee e Americane	Dipartimento di Studi linguistici e letterari
1007	61	Oreste	Bianco	1990-07-08	VVBTJU54P76X363N	2021-04-18	621039	alan.colombo@yahoo.com	Corso di Laurea Magistrale in European and Global Studies	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4878	14	Priamo	Bianco	1987-10-17	GQNJWE20O07U932G	2019-05-19	624910	lorenzo.benedetti@riva.org	Corso di Laurea Magistrale in Fisica	Dipartimento di Fisica e astronomia
4851	5	Primo	Bianco	1996-05-08	IKIRMQ06I53F574G	2020-04-29	624883	giacinta.galli@conti.org	Corso di Laurea Magistrale in Biologia evoluzionistica	Dipartimento di Biologia
3965	45	Quarto	Bianco	1975-05-10	RFHAFZ16A03D968U	2019-09-26	623997	cassiopea.vitali@russo.com	Corso di Laurea in Chimica	Dipartimento di Scienze chimiche
1563	53	Renato	Bianco	1988-01-12	RGAPTN72H76W063M	2019-03-18	621595	sueellen.silvestri@libero.it	Corso di Laurea in Economia	Dipartimento di Scienze economiche e aziendali
3312	42	Renzo	Bianco	2000-06-19	MZXDUM24A38U881G	2019-08-21	623344	cleopatra83@valentini.it	Corso di Laurea in Tecnica della Riabilitazione Psichiatrica	Dipartimento di Neuroscienze
311	37	Sabatino	Bianco	1986-12-22	UKAVYV64E59O555F	2019-08-08	620343	aroldo.donati@hotmail.com	Corso di Laurea Magistrale in Scienze e Tecniche dell'Attività Motoria Preventiva e Adattata	Dipartimento di Medicina
3556	62	Sasha	Bianco	1978-05-29	NMBVDT06L49Q187W	2019-07-18	623588	ysala@esposito.it	Corso di Laurea Magistrale in Human Rights and Multi-Level Governance	Dipartimento di Scienze politiche, giuridiche e studi internazionali
3733	46	Soriana	Bianco	1989-10-19	TXZDXG96X86F211L	2018-12-16	623765	grassi.gerlando@gmail.com	Corso di Laurea in Chimica Industriale	Dipartimento di Scienze chimiche
4184	23	Soriana	Bianco	2002-01-20	ECYUUW64P52A227R	2021-06-08	624216	grassi.gerlando@damico.org	Corso di Laurea Magistrale in Bioingegneria	Dipartimento di Ingegneria dell'informazione
3262	9	Teseo	Bianco	1981-05-11	XAXILK43E76X568S	2018-10-05	623294	valentini.boris@yahoo.it	Corso di Laurea Magistrale in Biotecnologie industriali	Dipartimento di Biologia
1878	57	Ulrico	Bianco	1976-12-12	UATPTF80L04O269N	2019-11-28	621910	kayla.bianco@email.it	Corso di Laurea Magistrale in Economia e Diritto	Dipartimento di Scienze economiche e aziendali
3152	55	Vania	Bianco	1972-12-02	QWEDDB49J69S615S	2021-05-08	623184	giordano.bernardo@yahoo.it	Corso di Laurea Magistrale in Economics and Finance	Dipartimento di Scienze economiche e aziendali
3584	33	Vera	Bianco	1985-09-07	YYQYRW25D28A357L	2019-08-12	623616	kayla75@russo.org	Corso di Laurea in Infermieristica	Dipartimento di Medicina
4806	16	Zelida	Bianco	1992-01-10	YGPYKR00M48U227J	2018-08-25	624838	brossetti@email.it	Corso di Laurea in Ingegneria per l'Ambiente e il Territorio	Dipartimento di Ingegneria civile, edile e ambientale
2671	4	Zelida	Bianco	1972-12-24	GAFUFF05Q53J079C	2020-11-19	622703	lidia.derosa@negri.com	Corso di Laurea in Scienze naturali	Dipartimento di Biologia
625	3	Zelida	Bianco	1986-01-27	AROIBU80G51C843U	2019-12-19	620657	demi26@libero.it	Corso di Laurea in Biotecnologie	Dipartimento di Biologia
3686	71	Armando	Bruno	1974-06-23	RWGRLM99Z19G883N	2018-06-19	623718	tolomeo.giordano@libero.it	Corso di Laurea Magistrale in Filologia Moderna	Dipartimento di Studi linguistici e letterari
1905	60	Augusto	Bruno	1976-03-15	PRKPZH43T44R336A	2020-09-25	621937	kayla.valentini@conte.it	Corso di Laurea in Relazioni Internazionali e Diritti Umani	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4171	38	Brigitta	Bruno	1983-05-29	RJRQLN13A51W717D	2018-11-01	624203	ivitale@gmail.com	Corso di Laurea in Educazione Professionale	Dipartimento di Neuroscienze
2563	70	Cesidia	Bruno	2002-03-19	GWAJAC47B99D593W	2019-06-23	622595	sebastian34@yahoo.it	Corso di Laurea in Lingue, Letterature e Mediazione Culturale	Dipartimento di Studi linguistici e letterari
4879	30	Cirino	Bruno	1971-10-09	ZZQEPZ67J18R881A	2019-07-14	624911	qcattaneo@email.it	Corso di Laurea Magistrale in Matematica	Dipartimento di Matematica
2908	7	Damiano	Bruno	1979-12-02	ZLKAMB97H65H596F	2020-08-03	622940	romeo.palmieri@gmail.com	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
869	10	Dante	Bruno	1989-03-02	YMFYSE10L22T482C	2019-07-03	620901	rizzi.gilda@silvestri.it	Corso di Laurea Magistrale in Scienze della natura	Dipartimento di Biologia
104	7	Davis	Bruno	1979-08-09	JVAUKP68P95Z524R	2020-07-31	620136	dcattaneo@dangelo.it	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
2649	48	Demi	Bruno	2001-07-18	IXSUUS69R02X994U	2018-07-08	622681	lino.giuliani@monti.it	Corso di Laurea in Scienze e Tecnologie per l'Ambiente	Dipartimento di Scienze chimiche
2294	1	Demi	Bruno	1983-11-09	GEAAAD43E47Q893O	2019-12-09	622326	zmancini@ferrari.com	Corso di Laurea in Biologia	Dipartimento di Biologia
468	41	Elda	Bruno	1989-06-12	MALQZB25X42H273V	2019-02-20	620500	maria.martino@gallo.it	Corso di Laurea in Logopedia	Dipartimento di Neuroscienze
1181	23	Enrica	Bruno	1990-07-13	JBYZPU73J22J109U	2021-04-23	621213	qgrassi@yahoo.it	Corso di Laurea Magistrale in Bioingegneria	Dipartimento di Ingegneria dell'informazione
3862	3	Ercole	Bruno	1982-12-04	FBSFPR84U29C212C	2019-12-25	623894	martino.demi@sartori.com	Corso di Laurea in Biotecnologie	Dipartimento di Biologia
3296	7	Erminia	Bruno	1973-07-13	HSWBFC69M20R014C	2021-01-09	623328	coppola.ivonne@bellini.com	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
4708	67	Erminia	Bruno	1997-01-29	OPAQBO44V52G882X	2018-11-30	624740	guerra.artemide@dangelo.com	Corso di Laurea in Statistica per le Tecnologie e le Scienze	Dipartimento di Scienze statistiche
230	59	Ethan	Bruno	1973-11-26	NOEOSJ57N29T141G	2019-08-07	620262	conte.luna@sorrentino.it	Corso di Laurea in Scienze Politiche	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1188	71	Eustachio	Bruno	1979-03-27	NUYZIK79Q49D830I	2019-06-13	621220	bellini.serse@pellegrini.net	Corso di Laurea Magistrale in Filologia Moderna	Dipartimento di Studi linguistici e letterari
3205	9	Fatima	Bruno	1983-03-29	YKHVOO64S01K666P	2019-04-04	623237	sartori.monia@giuliani.net	Corso di Laurea Magistrale in Biotecnologie industriali	Dipartimento di Biologia
291	4	Fernando	Bruno	1984-09-26	QOALKL48B81K118X	2019-11-05	620323	gregorio17@email.it	Corso di Laurea in Scienze naturali	Dipartimento di Biologia
4185	17	Germano	Bruno	2000-04-11	GOFHOY13J58A713K	2020-04-30	624217	ocolombo@milani.com	Corso di Laurea in Ingegneria Edile - Architettura	Dipartimento di Ingegneria civile, edile e ambientale
3728	10	Giacinto	Bruno	1972-05-24	NBTVPU47O85W020M	2018-09-01	623760	diana84@email.it	Corso di Laurea Magistrale in Scienze della natura	Dipartimento di Biologia
1171	36	Giordano	Bruno	1983-08-19	KOQNFF75W52X889K	2019-03-16	621203	gastone.testa@amato.org	Corso di Laurea Magistrale in Scienze delle Professioni Sanitarie	Dipartimento di Medicina
130	46	Giorgio	Bruno	1983-10-20	HWEPWV31X73C456P	2019-02-06	620162	selvaggia.conte@greco.com	Corso di Laurea in Chimica Industriale	Dipartimento di Scienze chimiche
3985	74	Giorgio	Bruno	1985-11-25	XCKWEV10C98B024G	2021-03-08	624017	rmorelli@email.it	Corso di Laurea Magistrale in Linguistica	Dipartimento di Studi linguistici e letterari
2478	75	Guendalina	Bruno	2000-07-16	SOFRKS00P04V545M	2019-10-17	622510	leone.nicoletta@villa.it	Corso di Laurea Magistrale in Strategie di Comunicazione	Dipartimento di Studi linguistici e letterari
2029	75	Kayla	Bruno	1976-11-29	GNAAOZ11P04R478I	2019-11-28	622061	prisca.pellegrino@yahoo.com	Corso di Laurea Magistrale in Strategie di Comunicazione	Dipartimento di Studi linguistici e letterari
1337	36	Kayla	Bruno	1997-11-19	LJORZT13E80L803A	2020-02-19	621369	penelope64@lombardo.it	Corso di Laurea Magistrale in Scienze delle Professioni Sanitarie	Dipartimento di Medicina
2501	46	Lino	Bruno	1987-02-12	QBBCZH25X82C315C	2021-01-10	622533	romano.timoteo@greco.it	Corso di Laurea in Chimica Industriale	Dipartimento di Scienze chimiche
2388	52	Lisa	Bruno	1972-10-23	OWLXAV80I35I382T	2018-11-25	622420	ruggiero.cleros@yahoo.it	Corso di Laurea Magistrale in Scienze e Tecnologie per l'Ambiente	Dipartimento di Scienze chimiche
2497	17	Maika	Bruno	1976-09-22	YQWWUQ45Y94Y849I	2018-08-26	622529	kristel.mariani@bernardi.it	Corso di Laurea in Ingegneria Edile - Architettura	Dipartimento di Ingegneria civile, edile e ambientale
3873	11	Manfredi	Bruno	1977-11-09	HZINEM43K63V399R	2019-12-15	623905	lombardo.morgana@yahoo.com	Corso di Laurea in Astronomia	Dipartimento di Fisica e astronomia
247	14	Marco	Bruno	1990-08-12	EPSWUQ63H25I670E	2020-06-08	620279	ubaldo70@damico.it	Corso di Laurea Magistrale in Fisica	Dipartimento di Fisica e astronomia
2590	54	Mariano	Bruno	1985-06-27	MIHNPP41W91Z704C	2019-01-23	622622	monti.sibilla@moretti.org	Corso di Laurea Magistrale in Business Administration	Dipartimento di Scienze economiche e aziendali
4982	53	Matteo	Bruno	1987-03-08	JKSRTI53W29G885W	2021-05-02	625014	penelope63@libero.it	Corso di Laurea in Economia	Dipartimento di Scienze economiche e aziendali
1388	19	Mirco	Bruno	1973-02-04	KJGHLO28J22P156T	2020-07-07	621420	manfredi10@montanari.it	Corso di Laurea in Ingegneria dell'Informazione	Dipartimento di Ingegneria dell'informazione
4483	28	Morgana	Bruno	1997-09-06	YEGQBA61C47X339X	2018-10-27	624515	kdeangelis@email.it	Corso di Laurea in Matematica	Dipartimento di Matematica
2534	25	Muzio	Bruno	1992-01-04	KSHTRE72Y04Y838M	2021-05-12	622566	palmieri.marianita@yahoo.com	Corso di Laurea Magistrale in Ingegneria Elettronica	Dipartimento di Ingegneria dell'informazione
3519	13	Ninfa	Bruno	1974-09-19	YBPRZI53S03X871M	2019-05-29	623551	iferrara@hotmail.com	Corso di Laurea Magistrale in Astronomia	Dipartimento di Fisica e astronomia
3077	65	Odone	Bruno	1981-05-21	VYEXTS78S82V188E	2020-06-12	623109	fontana.nadir@negri.com	Corso di Laurea Magistrale in Scienze del Governo e Politiche Pubbliche	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1437	69	Oretta	Bruno	1981-04-23	TSRGBN59F44P114B	2021-01-20	621469	michele61@romano.it	Corso di Laurea in Lettere	Dipartimento di Studi linguistici e letterari
2926	28	Ortensia	Bruno	1976-08-22	QXDOPF33K19Y377J	2018-09-03	622958	helga.martino@negri.com	Corso di Laurea in Matematica	Dipartimento di Matematica
1501	64	Primo	Bruno	1999-08-18	XCFGHL36L32L093U	2018-09-04	621533	ricci.matilde@yahoo.it	Corso di Laurea Magistrale in Relazioni Internazionali e Diplomazia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1240	30	Quasimodo	Bruno	1975-10-23	RTTKPE88L70C354K	2019-07-19	621272	kayla.piras@conti.net	Corso di Laurea Magistrale in Matematica	Dipartimento di Matematica
2312	55	Ruth	Bruno	1972-05-25	QYGNYS19A01H906G	2018-10-05	622344	kmazza@yahoo.com	Corso di Laurea Magistrale in Economics and Finance	Dipartimento di Scienze economiche e aziendali
2051	65	Sabino	Bruno	1974-03-03	VOYCOG61S45B375X	2019-03-08	622083	orizzo@rossi.com	Corso di Laurea Magistrale in Scienze del Governo e Politiche Pubbliche	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4948	24	Siro	Bruno	1971-08-23	GHNUIJ80Z77P997I	2018-06-09	624980	clodovea92@desantis.com	Corso di Laurea Magistrale in Ingegneria dell'Automazione	Dipartimento di Ingegneria dell'informazione
858	56	Tazio	Bruno	1991-09-07	TLKPPU92U53A011N	2019-12-01	620890	damico.ferdinando@email.it	Corso di Laurea Magistrale in Entrepreneurship and Innovation	Dipartimento di Scienze economiche e aziendali
3672	36	Abramo	Caputo	1988-01-20	BDTQDM12T33Y031J	2021-01-11	623704	rinaldi.furio@basile.com	Corso di Laurea Magistrale in Scienze delle Professioni Sanitarie	Dipartimento di Medicina
2305	39	Anastasio	Caputo	1984-01-18	YPXUXY11Z88J583Z	2021-03-30	622337	mercedes.martini@farina.it	Corso di Laurea in Fisioterapia	Dipartimento di Neuroscienze
2786	65	Arduino	Caputo	1987-08-08	QFIOCB97L39Y871S	2019-06-15	622818	esposito.ettore@hotmail.com	Corso di Laurea Magistrale in Scienze del Governo e Politiche Pubbliche	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1791	58	Benedetta	Caputo	1977-01-29	YOSSRM83X39M197O	2018-09-12	621823	raniero.basile@gmail.com	Corso di Laurea in Diritto dell'Economia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
162	69	Dante	Caputo	1971-09-23	AGZJAY04H36Z143V	2020-05-08	620194	michael.giuliani@neri.org	Corso di Laurea in Lettere	Dipartimento di Studi linguistici e letterari
3924	44	Diana	Caputo	1991-06-11	WJRZUZ41M97S569Q	2021-02-23	623956	qrusso@ferretti.com	Corso di Laurea Magistrale in Odontoiatria e Protesi Dentaria	Dipartimento di Neuroscienze
1016	12	Diana	Caputo	1986-03-25	CFHSGH29Z60Y381F	2020-07-27	621048	orfeo81@yahoo.com	Corso di Laurea in Fisica	Dipartimento di Fisica e astronomia
1182	33	Elsa	Caputo	1993-09-22	BIOCOG15X23D182S	2020-02-18	621214	ubianchi@libero.it	Corso di Laurea in Infermieristica	Dipartimento di Medicina
2505	70	Emilia	Caputo	1984-11-18	ZJNWMB38P51M236Y	2020-06-23	622537	sandro.rossi@gmail.com	Corso di Laurea in Lingue, Letterature e Mediazione Culturale	Dipartimento di Studi linguistici e letterari
73	23	Enzo	Caputo	1978-05-01	QAFZOA55I55O541R	2021-02-03	620105	piras.vania@caruso.it	Corso di Laurea Magistrale in Bioingegneria	Dipartimento di Ingegneria dell'informazione
827	73	Ermes	Caputo	1995-11-08	WEZFVE47S76Z013H	2020-03-25	620859	cristyn.conte@giordano.it	Corso di Laurea Magistrale in Lingue Moderne per la Comunicazione e la Cooperazione Internazionale	Dipartimento di Studi linguistici e letterari
1410	38	Folco	Caputo	1979-06-09	TKKXJM04V98Z675S	2020-02-02	621442	arduino64@colombo.net	Corso di Laurea in Educazione Professionale	Dipartimento di Neuroscienze
1523	25	Folco	Caputo	1986-04-16	GMZYTG64B53Q464E	2021-02-01	621555	colombo.akira@yahoo.it	Corso di Laurea Magistrale in Ingegneria Elettronica	Dipartimento di Ingegneria dell'informazione
4777	2	Genziana	Caputo	1979-09-20	OCHALP92M74H534A	2020-07-26	624809	barone.deborah@riva.it	Corso di Laurea in Biologia molecolare	Dipartimento di Biologia
2178	66	Giacobbe	Caputo	1973-03-11	UJOTQF44Y64C251C	2018-10-11	622210	sanna.luigi@hotmail.com	Corso di Laurea in Statistica per l'Economia e l'Impresa	Dipartimento di Scienze statistiche
1532	69	Gianleonardo	Caputo	1989-11-01	KERZMK26Y85M686T	2019-12-13	621564	sandro11@yahoo.it	Corso di Laurea in Lettere	Dipartimento di Studi linguistici e letterari
1306	69	Giulietta	Caputo	1996-02-17	VYIAXX03X42A527Q	2018-08-04	621338	idamico@giuliani.com	Corso di Laurea in Lettere	Dipartimento di Studi linguistici e letterari
3744	47	Giulietta	Caputo	1997-04-22	PAFNYU51G81X034E	2019-02-20	623776	mariani.arduino@parisi.it	Corso di Laurea in Scienza dei Materiali	Dipartimento di Scienze chimiche
3820	13	Hector	Caputo	1974-04-19	YAIHKO82T58T518G	2018-07-17	623852	rbellini@libero.it	Corso di Laurea Magistrale in Astronomia	Dipartimento di Fisica e astronomia
3504	69	Ian	Caputo	1986-02-09	QHTSHM01S72J141H	2020-05-28	623536	nfiore@gentile.com	Corso di Laurea in Lettere	Dipartimento di Studi linguistici e letterari
4084	71	Ian	Caputo	1991-04-13	WRUBLQ75X55P598N	2021-04-21	624116	kvilla@email.it	Corso di Laurea Magistrale in Filologia Moderna	Dipartimento di Studi linguistici e letterari
2370	15	Ian	Caputo	1999-02-24	QOTGZW10O63W230O	2021-01-03	622402	bibiana.damico@damico.it	Corso di Laurea in Ingegneria Civile	Dipartimento di Ingegneria civile, edile e ambientale
4737	18	Ivonne	Caputo	1988-04-22	NIQXCN43U53V969I	2021-03-03	624769	marcella34@libero.it	Corso di Laurea Magistrale in Ingegneria Civile	Dipartimento di Ingegneria civile, edile e ambientale
35	57	Joannes	Caputo	1987-11-20	NKOSSQ68E26X321M	2018-10-27	620067	ruggiero.piererminio@gmail.com	Corso di Laurea Magistrale in Economia e Diritto	Dipartimento di Scienze economiche e aziendali
4932	40	Joey	Caputo	1984-10-16	UCKISV02Z77V820N	2019-05-15	624964	wmartinelli@yahoo.com	Corso di Laurea in Igiene Dentale	Dipartimento di Neuroscienze
2504	48	Jole	Caputo	2001-05-20	QSLFBG10W87G982L	2020-10-01	622536	alberto67@marchetti.it	Corso di Laurea in Scienze e Tecnologie per l'Ambiente	Dipartimento di Scienze chimiche
19	30	Kociss	Caputo	1997-11-14	OAPDVP63P60H590Y	2021-05-30	620051	secondo05@yahoo.it	Corso di Laurea Magistrale in Matematica	Dipartimento di Matematica
3720	20	Liborio	Caputo	1981-05-10	YZWWYG24B11M369L	2020-07-10	623752	martino.loredana@hotmail.com	Corso di Laurea in Ingegneria Informatica	Dipartimento di Ingegneria dell'informazione
1840	70	Luce	Caputo	1972-03-23	XRCQMW02P70U027I	2020-05-29	621872	yferretti@libero.it	Corso di Laurea in Lingue, Letterature e Mediazione Culturale	Dipartimento di Studi linguistici e letterari
2683	71	Marianita	Caputo	2002-05-28	ETLHTI44N32R861A	2018-11-20	622715	mariani.pacifico@hotmail.com	Corso di Laurea Magistrale in Filologia Moderna	Dipartimento di Studi linguistici e letterari
2093	62	Mercedes	Caputo	1995-07-03	IEHMBW13A81N798S	2020-02-07	622125	grassi.shaira@marini.it	Corso di Laurea Magistrale in Human Rights and Multi-Level Governance	Dipartimento di Scienze politiche, giuridiche e studi internazionali
2427	39	Michele	Caputo	1986-01-06	NDACLV93N18C954Y	2020-08-16	622459	furio23@negri.org	Corso di Laurea in Fisioterapia	Dipartimento di Neuroscienze
4320	3	Muzio	Caputo	1980-03-02	HXAGJV80Q00U237L	2020-08-21	624352	pbruno@morelli.org	Corso di Laurea in Biotecnologie	Dipartimento di Biologia
4435	10	Naomi	Caputo	1993-12-20	ZVDNWU74Y50T220Y	2021-02-16	624467	ruggiero.miriam@ferri.com	Corso di Laurea Magistrale in Scienze della natura	Dipartimento di Biologia
2454	28	Nunzia	Caputo	1975-02-19	TUIJKY86Z69A432A	2018-06-10	622486	giulietta23@costa.net	Corso di Laurea in Matematica	Dipartimento di Matematica
85	6	Oretta	Caputo	1988-07-05	YTNZSZ44X88X834F	2019-09-27	620117	jmarino@yahoo.com	Corso di Laurea Magistrale in Biologia marina	Dipartimento di Biologia
1751	65	Piererminio	Caputo	1988-12-24	NNKHUG68L81N054O	2018-06-16	621783	fortunata27@hotmail.com	Corso di Laurea Magistrale in Scienze del Governo e Politiche Pubbliche	Dipartimento di Scienze politiche, giuridiche e studi internazionali
2972	65	Piersilvio	Caputo	1997-03-06	MEQGHI32R42E434Z	2021-01-24	623004	deangelis.maggiore@longo.com	Corso di Laurea Magistrale in Scienze del Governo e Politiche Pubbliche	Dipartimento di Scienze politiche, giuridiche e studi internazionali
190	73	Samira	Caputo	1976-09-25	FCOEHT76A76T528J	2020-08-27	620222	jcaputo@email.it	Corso di Laurea Magistrale in Lingue Moderne per la Comunicazione e la Cooperazione Internazionale	Dipartimento di Studi linguistici e letterari
1311	68	Selvaggia	Caputo	1987-04-16	VLLFXF07O65P919V	2019-03-22	621343	michele.martinelli@yahoo.com	Corso di Laurea Magistrale in Scienze Statistiche	Dipartimento di Scienze statistiche
4266	50	Shaira	Caputo	2002-06-06	EYNCOA94K92Z058H	2021-03-04	624298	aricci@vitale.com	Corso di Laurea Magistrale in Chimica Industriale	Dipartimento di Scienze chimiche
4304	50	Tazio	Caputo	1985-09-16	DJXRCU54R59R786Z	2021-01-08	624336	osea.greco@email.it	Corso di Laurea Magistrale in Chimica Industriale	Dipartimento di Scienze chimiche
2269	40	Tazio	Caputo	2001-11-14	RYIRDQ44A02E802V	2018-07-02	622301	ettore.giuliani@testa.net	Corso di Laurea in Igiene Dentale	Dipartimento di Neuroscienze
4286	20	Vera	Caputo	1974-04-30	OBYCEQ72L89S885Q	2021-03-01	624318	augusto33@yahoo.it	Corso di Laurea in Ingegneria Informatica	Dipartimento di Ingegneria dell'informazione
1204	9	Zelida	Caputo	1975-06-07	BXFDJC29U46Y060E	2020-06-23	621236	ferrari.maika@marchetti.com	Corso di Laurea Magistrale in Biotecnologie industriali	Dipartimento di Biologia
1994	15	Anastasio	Carbone	1976-02-08	MDPLMX76K85S260P	2021-02-02	622026	grazia39@hotmail.com	Corso di Laurea in Ingegneria Civile	Dipartimento di Ingegneria civile, edile e ambientale
4502	3	Antimo	Carbone	1988-06-25	CTBNKE48K47V014U	2018-07-19	624534	arcibaldo91@marino.org	Corso di Laurea in Biotecnologie	Dipartimento di Biologia
169	33	Brigitta	Carbone	1994-03-09	MDCAIZ85Y82T491J	2021-03-23	620201	messina.giacinta@gentile.it	Corso di Laurea in Infermieristica	Dipartimento di Medicina
442	25	Cassiopea	Carbone	1974-01-15	HTUGYG07R32X354J	2021-01-02	620474	marcella.marchetti@sala.it	Corso di Laurea Magistrale in Ingegneria Elettronica	Dipartimento di Ingegneria dell'informazione
4979	60	Celeste	Carbone	1983-10-20	WPLHYA28R23E611D	2021-04-20	625011	enrico85@cattaneo.it	Corso di Laurea in Relazioni Internazionali e Diritti Umani	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4769	2	Claudia	Carbone	1989-09-14	VNKGTK55M76V058P	2020-03-05	624801	noel28@ferraro.it	Corso di Laurea in Biologia molecolare	Dipartimento di Biologia
47	57	Claudia	Carbone	1986-08-18	EHDPWC79I51T535Q	2019-04-18	620079	apalumbo@email.it	Corso di Laurea Magistrale in Economia e Diritto	Dipartimento di Scienze economiche e aziendali
4495	36	Clea	Carbone	1975-08-02	PIFVFK29L25Y754O	2021-05-01	624527	mauro44@bellini.it	Corso di Laurea Magistrale in Scienze delle Professioni Sanitarie	Dipartimento di Medicina
3011	24	Danthon	Carbone	1992-07-12	OHIZNS15H25D009Z	2021-04-23	623043	egisto23@yahoo.it	Corso di Laurea Magistrale in Ingegneria dell'Automazione	Dipartimento di Ingegneria dell'informazione
3463	30	Deborah	Carbone	1980-08-09	HDJCZD82B87T010C	2019-07-25	623495	villa.joshua@martinelli.net	Corso di Laurea Magistrale in Matematica	Dipartimento di Matematica
1194	51	Demian	Carbone	1976-06-08	NIYRNP28Z53A741U	2019-07-06	621226	rosalba78@yahoo.it	Corso di Laurea Magistrale in Scienza dei Materiali	Dipartimento di Scienze chimiche
3270	69	Doriana	Carbone	2001-06-02	QTCCAL99S23W395R	2019-06-15	623302	acaruso@sanna.com	Corso di Laurea in Lettere	Dipartimento di Studi linguistici e letterari
2381	7	Elda	Carbone	1973-11-26	BQJRBS72Z19W794M	2020-08-11	622413	rosaria.bernardi@yahoo.it	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
4755	33	Gabriele	Carbone	2000-01-27	LRSTXV17M60H773V	2020-07-13	624787	sandro.rizzi@gmail.com	Corso di Laurea in Infermieristica	Dipartimento di Medicina
4677	61	Giacinta	Carbone	1989-12-01	TQPTIC40I88C639M	2021-01-22	624709	eustachio.ferrari@yahoo.it	Corso di Laurea Magistrale in European and Global Studies	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4010	35	Giulietta	Carbone	1998-09-02	OWPWQN91C38M496O	2020-06-05	624042	mariagiulia.morelli@rossi.it	Corso di Laurea in Tecniche di Radiologia Medica	Dipartimento di Medicina
1802	75	Giulietta	Carbone	2000-05-27	WQSDKM83W63K375V	2019-01-27	621834	miriana67@gmail.com	Corso di Laurea Magistrale in Strategie di Comunicazione	Dipartimento di Studi linguistici e letterari
2520	42	Grazia	Carbone	1975-11-02	YRTSSC49H27I733E	2021-05-24	622552	igentile@email.it	Corso di Laurea in Tecnica della Riabilitazione Psichiatrica	Dipartimento di Neuroscienze
3761	68	Ilario	Carbone	1996-05-04	PVARIC49A37O031R	2021-03-15	623793	baldassarre.coppola@orlando.it	Corso di Laurea Magistrale in Scienze Statistiche	Dipartimento di Scienze statistiche
1346	10	Ingrid	Carbone	1980-12-03	FYPJPW24R60O354Y	2020-07-11	621378	germano.battaglia@email.it	Corso di Laurea Magistrale in Scienze della natura	Dipartimento di Biologia
3578	16	Jole	Carbone	1983-05-07	IGTXYD81W29F750R	2018-10-04	623610	jelena.pagano@yahoo.it	Corso di Laurea in Ingegneria per l'Ambiente e il Territorio	Dipartimento di Ingegneria civile, edile e ambientale
3723	7	Kai	Carbone	1992-12-19	MARAOY52N05R598T	2020-10-28	623755	cguerra@hotmail.com	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
3097	2	Kayla	Carbone	1998-09-25	SICORG51Y99S702J	2019-08-11	623129	costa.michele@yahoo.com	Corso di Laurea in Biologia molecolare	Dipartimento di Biologia
2795	14	Kristel	Carbone	1999-02-11	FRZNVO85H23U181O	2020-05-07	622827	ileana86@damico.com	Corso di Laurea Magistrale in Fisica	Dipartimento di Fisica e astronomia
4658	58	Loretta	Carbone	1984-10-21	JLYCWL12M31U477N	2021-01-03	624690	giacinto32@damico.net	Corso di Laurea in Diritto dell'Economia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
399	12	Loretta	Carbone	1987-05-23	KTZDBV45W83Q231T	2020-11-01	620431	deborah95@yahoo.it	Corso di Laurea in Fisica	Dipartimento di Fisica e astronomia
